469
994
144
716
891
554
17
561
593
916
657
675
146
708
734
125
440
627
851
638
586
707
418
973
205
340
244
173
676
682
508
273
48
880
424
89
640
788
295
249
519
498
766
473
904
412
532
407
400
935
317
75
165
872
688
991
232
714
660
247
835
610
186
39
650
687
603
341
678
384
555
369
969
321
536
63
36
180
668
793
796
751
58
929
636
643
589
102
436
385
335
741
137
344
821
696
925
417
103
829
979
998
42
795
211
695
943
507
71
32
583
200
705
512
534
693
633
214
578
53
984
722
107
882
810
446
120
952
958
745
333
118
727
437
960
591
820
509
243
109
136
806
883
846
599
765
438
318
975
778
80
728
299
472
905
463
356
435
147
248
204
776
176
613
66
594
449
690
303
773
847
177
892
478
842
117
198
215
557
411
996
970
151
443
964
926
403
839
809
99
366
59
649
625
936
423
162
573
67
395
35
790
283
485
138
747
861
681
163
44
259
553
288
305
530
514
405
18
505
903
62
548
849
237
482
531
772
540
488
81
78
993
836
218
464
287
41
928
551
453
234
833
874
24
236
985
725
93
298
413
987
474
550
735
0
679
940
785
787
683
798
494
187
264
254
330
296
962
997
433
167
72
489
221
311
863
780
416
280
228
152
915
797
456
718
396
927
513
974
399
732
783
832
483
967
164
220
538
467
719
263
750
946
362
302
758
481
537
391
565
371
383
912
582
310
726
486
694
671
492
387
55
158
626
576
70
115
324
226
609
255
309
826
23
347
932
183
724
752
199
154
592
51
644
322
319
37
620
541
389
654
552
372
959
25
502
27
685
20
64
579
447
535
98
182
300
139
574
60
680
938
194
454
68
677
884
860
843
948
179
914
699
652
320
875
697
224
15
857
665
563
8
128
275
663
149
386
614
105
568
774
159
510
686
500
616
370
442
777
746
805
972
709
496
786
992
45
803
46
542
419
455
651
811
619
813
634
376
360
528
401
966
153
83
623
662
669
122
546
110
754
781
479
951
819
90
837
642
818
864
641
855
759
566
518
331
965
14
445
517
664
476
525
350
312
190
250
415
11
825
397
345
961
850
854
26
189
106
113
57
124
349
704
621
219
736
246
791
377
706
522
876
580
129
762
82
265
715
388
195
878
289
808
123
328
373
213
22
978
775
744
193
628
702
944
462
852
794
206
963
549
930
132
201
581
225
207
673
672
13
737
121
653
942
981
859
760
56
957
294
143
208
429
976
779
792
989
648
527
178
223
710
804
632
217
539
188
567
459
587
908
49
329
870
133
145
374
34
858
596
185
822
953
983
101
233
575
256
490
544
434
343
277
700
901
909
907
720
562
4
327
414
390
834
7
729
88
31
382
968
812
398
142
257
174
763
739
239
823
950
918
306
886
323
869
240
292
54
612
30
95
267
516
352
723
404
131
717
888
867
917
524
635
314
326
378
733
980
828
515
269
168
480
606
171
484
402
170
866
840
844
87
432
923
426
487
598
742
19
238
893
782
184
868
342
956
141
108
545
261
827
637
169
954
245
271
357
771
96
97
572
76
730
2
285
348
468
231
230
337
332
444
931
50
439
879
112
547
897
160
767
354
990
203
253
116
119
235
569
406
848
590
293
955
3
630
21
458
457
286
499
753
624
150
495
61
358
689
871
910
252
392
10
281
272
824
659
617
196
127
887
73
258
284
52
920
658
6
301
645
367
921
890
222
175
977
242
441
885
43
156
79
308
595
894
853
470
584
420
135
336
814
661
379
1
313
830
721
148
351
241
422
577
558
564
503
431
520
764
816
427
339
202
902
873
743
212
639
172
769
802
731
889
251
815
748
799
601
900
227
493
755
270
315
605
945
209
278
192
712
65
393
740
995
986
667
602
428
698
761
466
425
631
266
941
161
701
338
452
84
971
126
365
375
491
460
670
656
361
999
100
506
756
924
666
359
268
947
597
607
898
291
877
130
94
430
85
768
585
363
526
501
229
471
608
40
801
770
937
111
556
451
838
845
504
817
91
559
86
749
9
713
692
949
364
353
533
140
38
157
394
604
279
646
896
588
210
316
461
260
521
523
831
543
410
684
922
865
155
571
911
355
862
92
674
757
16
114
262
216
913
919
297
899
655
477
906
368
600
738
789
408
475
982
560
807
465
282
191
381
166
290
939
12
274
841
104
181
448
28
988
134
409
304
933
334
934
197
47
691
380
421
570
615
69
856
77
881
618
74
703
29
647
784
346
325
622
629
307
450
895
276
511
711
497
33
611
800
5
529
